"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__relative_humidity_2m","hourly_units__windspeed_10m","hourly_units__windgusts_10m","hourly_units__pressure_msl","hourly_units__weathercode","hourly__time","hourly__temperature_2m","hourly__relative_humidity_2m","hourly__windspeed_10m","hourly__windgusts_10m","hourly__pressure_msl","hourly__weathercode"
"","","","","","","","","","","","","","","2024-10-21T12:00","29.2","73","6.2","14.4","1009.3","53"
"","","","","","","","","","","","","","","2024-10-21T13:00","29.0","74","2.7","4.0","1009.9","1"
"","","","","","","","","","","","","","","2024-10-21T14:00","28.0","78","5.1","7.6","1010.5","0"
"","","","","","","","","","","","","","","2024-10-21T15:00","27.1","80","5.3","10.8","1011.0","0"
"","","","","","","","","","","","","","","2024-10-21T16:00","26.1","83","4.3","8.3","1011.5","0"
"","","","","","","","","","","","","","","2024-10-21T17:00","25.5","84","4.8","9.4","1011.7","0"
"","","","","","","","","","","","","","","2024-10-21T18:00","24.8","86","6.6","10.8","1011.6","61"
"","","","","","","","","","","","","","","2024-10-21T19:00","23.0","98","12.9","19.4","1014.2","63"
"","","","","","","","","","","","","","","2024-10-21T20:00","23.2","94","12.0","23.0","1011.2","63"
"","","","","","","","","","","","","","","2024-10-21T21:00","23.2","94","5.5","19.1","1011.4","53"
"","","","","","","","","","","","","","","2024-10-21T22:00","22.7","96","3.4","8.6","1011.1","0"
"","","","","","","","","","","","","","","2024-10-21T23:00","22.4","96","5.5","7.2","1011.4","0"
"","","","","","","","","","","","","","","2024-10-22T00:00","22.4","96","5.0","7.6","1011.5","0"
"","","","","","","","","","","","","","","2024-10-22T01:00","23.5","93","3.9","7.6","1012.1","0"
"","","","","","","","","","","","","","","2024-10-22T02:00","24.6","87","5.4","9.4","1012.7","0"
"","","","","","","","","","","","","","","2024-10-22T03:00","26.2","83","6.7","14.0","1013.1","0"
"","","","","","","","","","","","","","","2024-10-22T04:00","28.0","74","7.4","17.6","1013.7","0"
"","","","","","","","","","","","","","","2024-10-22T05:00","29.7","66","7.2","18.0","1013.4","0"
"","","","","","","","","","","","","","","2024-10-22T06:00","31.0","62","6.4","18.4","1012.7","0"
"","","","","","","","","","","","","","","2024-10-22T07:00","31.8","60","4.5","19.8","1011.7","0"
"","","","","","","","","","","","","","","2024-10-22T08:00","32.2","59","4.0","19.1","1010.8","0"
"","","","","","","","","","","","","","","2024-10-22T09:00","32.3","58","4.6","18.4","1010.0","1"
"","","","","","","","","","","","","","","2024-10-22T10:00","31.6","61","5.0","17.3","1009.6","1"
"","","","","","","","","","","","","","","2024-10-22T11:00","30.4","66","8.7","17.3","1009.6","51"
"","","","","","","","","","","","","","","2024-10-22T12:00","29.5","71","6.3","17.3","1009.8","1"
"","","","","","","","","","","","","","","2024-10-22T13:00","29.0","68","6.6","10.1","1010.0","0"
"","","","","","","","","","","","","","","2024-10-22T14:00","27.6","75","6.3","10.4","1010.7","0"
"","","","","","","","","","","","","","","2024-10-22T15:00","26.5","82","6.8","8.6","1011.2","0"
"","","","","","","","","","","","","","","2024-10-22T16:00","26.2","83","4.9","8.3","1011.6","0"
"","","","","","","","","","","","","","","2024-10-22T17:00","26.1","80","6.5","9.7","1011.8","0"
"","","","","","","","","","","","","","","2024-10-22T18:00","26.1","75","8.7","13.7","1011.6","0"
"","","","","","","","","","","","","","","2024-10-22T19:00","25.7","73","9.6","15.5","1011.5","0"
"","","","","","","","","","","","","","","2024-10-22T20:00","25.2","72","10.2","16.6","1011.3","0"
"","","","","","","","","","","","","","","2024-10-22T21:00","24.8","71","9.2","16.6","1011.2","0"
"","","","","","","","","","","","","","","2024-10-22T22:00","24.2","72","7.9","14.8","1011.3","0"
"","","","","","","","","","","","","","","2024-10-22T23:00","23.9","73","8.3","13.3","1011.5","0"
"","","","","","","","","","","","","","","2024-10-23T00:00","23.7","73","9.0","14.8","1011.6","0"
"","","","","","","","","","","","","","","2024-10-23T01:00","24.5","75","10.4","17.3","1012.3","0"
"","","","","","","","","","","","","","","2024-10-23T02:00","25.0","76","9.1","16.9","1013.1","0"
"","","","","","","","","","","","","","","2024-10-23T03:00","26.7","75","7.2","15.1","1013.7","0"
"","","","","","","","","","","","","","","2024-10-23T04:00","28.9","70","9.5","20.2","1014.0","0"
"","","","","","","","","","","","","","","2024-10-23T05:00","30.7","65","10.3","22.7","1013.8","0"
"","","","","","","","","","","","","","","2024-10-23T06:00","31.8","61","8.5","22.3","1012.9","0"
"","","","","","","","","","","","","","","2024-10-23T07:00","32.7","55","8.1","20.9","1011.8","0"
"","","","","","","","","","","","","","","2024-10-23T08:00","33.2","51","7.3","20.5","1010.6","0"
"","","","","","","","","","","","","","","2024-10-23T09:00","33.3","48","7.6","18.7","1009.8","1"
"","","","","","","","","","","","","","","2024-10-23T10:00","33.0","47","9.6","19.4","1009.2","1"
"","","","","","","","","","","","","","","2024-10-23T11:00","32.4","50","9.2","19.1","1009.2","0"
"","","","","","","","","","","","","","","2024-10-23T12:00","30.8","59","5.7","15.5","1009.7","0"
"","","","","","","","","","","","","","","2024-10-23T13:00","30.2","57","6.3","8.6","1010.0","0"
"","","","","","","","","","","","","","","2024-10-23T14:00","27.8","65","8.8","10.4","1010.5","0"
"","","","","","","","","","","","","","","2024-10-23T15:00","27.8","59","8.3","13.3","1011.1","0"
"","","","","","","","","","","","","","","2024-10-23T16:00","26.4","64","6.7","12.6","1011.2","0"
"","","","","","","","","","","","","","","2024-10-23T17:00","25.6","67","7.0","10.8","1011.7","0"
"","","","","","","","","","","","","","","2024-10-23T18:00","24.9","70","6.4","11.5","1011.8","0"
"","","","","","","","","","","","","","","2024-10-23T19:00","24.6","70","7.1","10.4","1011.6","0"
"","","","","","","","","","","","","","","2024-10-23T20:00","24.7","67","8.6","13.7","1011.3","0"
"","","","","","","","","","","","","","","2024-10-23T21:00","24.3","67","8.8","14.0","1010.8","0"
"","","","","","","","","","","","","","","2024-10-23T22:00","23.8","69","9.2","14.8","1010.8","0"
"","","","","","","","","","","","","","","2024-10-23T23:00","23.3","70","8.8","14.8","1010.6","0"
"","","","","","","","","","","","","","","2024-10-24T00:00","23.1","69","9.2","14.8","1010.7","0"
"","","","","","","","","","","","","","","2024-10-24T01:00","23.9","66","10.7","17.6","1011.6","0"
"","","","","","","","","","","","","","","2024-10-24T02:00","24.4","65","11.6","18.4","1012.4","0"
"","","","","","","","","","","","","","","2024-10-24T03:00","26.4","63","10.4","19.8","1013.1","0"
"","","","","","","","","","","","","","","2024-10-24T04:00","28.6","58","9.7","20.2","1013.6","0"
"","","","","","","","","","","","","","","2024-10-24T05:00","30.6","53","10.4","22.0","1013.7","0"
"","","","","","","","","","","","","","","2024-10-24T06:00","32.1","48","11.5","24.1","1012.8","0"
"","","","","","","","","","","","","","","2024-10-24T07:00","32.9","45","10.7","24.1","1011.7","0"
"","","","","","","","","","","","","","","2024-10-24T08:00","33.5","41","8.3","22.7","1010.5","0"
"","","","","","","","","","","","","","","2024-10-24T09:00","33.7","39","6.7","19.4","1009.7","0"
"","","","","","","","","","","","","","","2024-10-24T10:00","33.6","38","6.2","16.2","1009.1","0"
"","","","","","","","","","","","","","","2024-10-24T11:00","33.1","40","5.1","14.0","1009.3","0"
"","","","","","","","","","","","","","","2024-10-24T12:00","31.3","58","3.8","8.6","1009.6","0"
"","","","","","","","","","","","","","","2024-10-24T13:00","30.2","46","2.4","5.4","1009.6","0"
"","","","","","","","","","","","","","","2024-10-24T14:00","27.4","61","7.2","7.9","1010.4","0"
"","","","","","","","","","","","","","","2024-10-24T15:00","26.7","64","2.7","7.9","1011.0","0"
"","","","","","","","","","","","","","","2024-10-24T16:00","24.7","71","5.6","7.2","1011.4","0"
"","","","","","","","","","","","","","","2024-10-24T17:00","23.9","70","6.1","8.3","1011.6","0"
"","","","","","","","","","","","","","","2024-10-24T18:00","23.8","66","7.6","11.5","1011.4","0"
"","","","","","","","","","","","","","","2024-10-24T19:00","23.2","61","7.6","11.9","1011.1","0"
"","","","","","","","","","","","","","","2024-10-24T20:00","22.5","61","7.3","11.5","1010.6","0"
"","","","","","","","","","","","","","","2024-10-24T21:00","22.1","62","7.8","11.9","1009.8","0"
"","","","","","","","","","","","","","","2024-10-24T22:00","21.8","63","7.7","11.9","1009.6","0"
"","","","","","","","","","","","","","","2024-10-24T23:00","21.4","65","7.3","11.9","1009.8","0"
"","","","","","","","","","","","","","","2024-10-25T00:00","21.0","67","8.2","12.6","1010.2","0"
"","","","","","","","","","","","","","","2024-10-25T01:00","21.9","67","8.3","14.0","1010.9","0"
"","","","","","","","","","","","","","","2024-10-25T02:00","22.4","69","9.4","14.8","1011.7","0"
"","","","","","","","","","","","","","","2024-10-25T03:00","24.7","65","5.9","15.5","1012.8","1"
"","","","","","","","","","","","","","","2024-10-25T04:00","27.1","57","6.4","15.5","1013.4","2"
"","","","","","","","","","","","","","","2024-10-25T05:00","29.3","52","7.4","18.4","1013.1","3"
"","","","","","","","","","","","","","","2024-10-25T06:00","31.1","49","7.6","19.1","1012.2","3"
"","","","","","","","","","","","","","","2024-10-25T07:00","32.4","46","8.1","19.8","1011.2","3"
"","","","","","","","","","","","","","","2024-10-25T08:00","33.3","41","9.5","20.9","1010.1","3"
"","","","","","","","","","","","","","","2024-10-25T09:00","33.6","38","11.1","22.3","1009.2","3"
"","","","","","","","","","","","","","","2024-10-25T10:00","33.4","38","10.8","22.3","1009.0","3"
"","","","","","","","","","","","","","","2024-10-25T11:00","32.6","43","7.5","20.5","1009.1","3"
"","","","","","","","","","","","","","","2024-10-25T12:00","30.1","64","6.3","12.2","1009.4","2"
"","","","","","","","","","","","","","","2024-10-25T13:00","28.5","56","7.1","9.4","1009.5","2"
"","","","","","","","","","","","","","","2024-10-25T14:00","26.3","65","6.5","7.9","1010.2","2"
"","","","","","","","","","","","","","","2024-10-25T15:00","25.0","74","8.3","9.7","1010.9","1"
"","","","","","","","","","","","","","","2024-10-25T16:00","24.5","76","6.5","9.7","1011.3","0"
"","","","","","","","","","","","","","","2024-10-25T17:00","25.1","72","0.6","10.4","1011.8","0"
"","","","","","","","","","","","","","","2024-10-25T18:00","23.3","80","4.8","8.3","1011.6","0"
"","","","","","","","","","","","","","","2024-10-25T19:00","22.2","84","6.5","9.0","1011.2","0"
"","","","","","","","","","","","","","","2024-10-25T20:00","22.2","83","6.4","9.0","1011.0","0"
"","","","","","","","","","","","","","","2024-10-25T21:00","21.4","86","7.5","9.7","1010.5","0"
"","","","","","","","","","","","","","","2024-10-25T22:00","21.4","83","5.8","9.7","1010.3","0"
"","","","","","","","","","","","","","","2024-10-25T23:00","20.5","85","5.4","9.0","1010.5","0"
"","","","","","","","","","","","","","","2024-10-26T00:00","19.8","88","6.1","8.3","1010.8","0"
"","","","","","","","","","","","","","","2024-10-26T01:00","21.0","78","5.6","10.1","1011.6","0"
"","","","","","","","","","","","","","","2024-10-26T02:00","21.8","78","7.2","10.4","1012.3","1"
"","","","","","","","","","","","","","","2024-10-26T03:00","24.6","72","4.5","12.2","1012.9","1"
"","","","","","","","","","","","","","","2024-10-26T04:00","27.8","63","3.6","12.6","1013.3","2"
"","","","","","","","","","","","","","","2024-10-26T05:00","30.4","53","3.9","14.0","1013.2","2"
"","","","","","","","","","","","","","","2024-10-26T06:00","32.0","48","2.1","14.0","1012.3","3"
"","","","","","","","","","","","","","","2024-10-26T07:00","33.1","45","0.7","11.9","1011.2","3"
"","","","","","","","","","","","","","","2024-10-26T08:00","33.9","41","2.8","12.6","1010.1","3"
"","","","","","","","","","","","","","","2024-10-26T09:00","34.2","40","4.8","14.0","1009.0","3"
"","","","","","","","","","","","","","","2024-10-26T10:00","34.2","39","5.8","14.4","1008.5","1"
"","","","","","","","","","","","","","","2024-10-26T11:00","33.7","40","5.3","13.7","1008.4","0"
"","","","","","","","","","","","","","","2024-10-26T12:00","31.2","62","6.4","9.7","1008.8","2"
"","","","","","","","","","","","","","","2024-10-26T13:00","31.3","47","4.7","5.4","1009.1","2"
"","","","","","","","","","","","","","","2024-10-26T14:00","30.2","49","4.4","5.8","1009.7","2"
"","","","","","","","","","","","","","","2024-10-26T15:00","28.9","53","3.6","5.0","1010.1","2"
"","","","","","","","","","","","","","","2024-10-26T16:00","25.5","67","7.2","8.3","1010.1","0"
"","","","","","","","","","","","","","","2024-10-26T17:00","24.5","73","8.0","9.4","1010.2","0"
"","","","","","","","","","","","","","","2024-10-26T18:00","23.9","75","6.3","9.0","1010.1","1"
"","","","","","","","","","","","","","","2024-10-26T19:00","23.6","71","7.2","11.5","1010.2","0"
"","","","","","","","","","","","","","","2024-10-26T20:00","22.4","76","9.0","10.8","1009.7","0"
"","","","","","","","","","","","","","","2024-10-26T21:00","22.3","75","7.3","10.4","1009.1","0"
"","","","","","","","","","","","","","","2024-10-26T22:00","21.8","77","7.8","10.1","1008.9","2"
"","","","","","","","","","","","","","","2024-10-26T23:00","21.2","80","8.4","10.1","1008.9","2"
"","","","","","","","","","","","","","","2024-10-27T00:00","20.8","81","7.3","9.7","1009.2","2"
"","","","","","","","","","","","","","","2024-10-27T01:00","22.7","65","7.8","12.6","1010.0","2"
"","","","","","","","","","","","","","","2024-10-27T02:00","23.4","66","6.5","12.2","1010.6","2"
"","","","","","","","","","","","","","","2024-10-27T03:00","25.9","62","2.8","11.9","1011.4","2"
"","","","","","","","","","","","","","","2024-10-27T04:00","28.4","57","0.7","9.4","1011.9","3"
"","","","","","","","","","","","","","","2024-10-27T05:00","30.9","50","1.3","10.8","1011.8","2"
"","","","","","","","","","","","","","","2024-10-27T06:00","32.8","44","1.0","10.8","1010.8","3"
"","","","","","","","","","","","","","","2024-10-27T07:00","34.1","40","1.9","11.9","1009.4","2"
"","","","","","","","","","","","","","","2024-10-27T08:00","35.0","37","3.7","13.3","1008.3","3"
"","","","","","","","","","","","","","","2024-10-27T09:00","35.5","34","5.0","14.4","1007.2","1"
"","","","","","","","","","","","","","","2024-10-27T10:00","35.7","32","6.4","14.0","1006.7","1"
"","","","","","","","","","","","","","","2024-10-27T11:00","34.9","36","6.4","14.0","1006.6","0"
"","","","","","","","","","","","","","","2024-10-27T12:00","32.0","57","6.2","10.4","1006.7","0"
"","","","","","","","","","","","","","","2024-10-27T13:00","30.2","42","10.3","13.3","1006.8","0"
"","","","","","","","","","","","","","","2024-10-27T14:00","32.6","33","4.2","11.5","1007.2","0"
"","","","","","","","","","","","","","","2024-10-27T15:00","31.1","38","2.1","5.0","1007.6","0"
"","","","","","","","","","","","","","","2024-10-27T16:00","26.2","56","7.0","7.2","1007.9","0"
"","","","","","","","","","","","","","","2024-10-27T17:00","24.9","58","7.5","9.7","1007.9","0"
"","","","","","","","","","","","","","","2024-10-27T18:00","25.3","58","4.8","10.4","1007.8","0"
"","","","","","","","","","","","","","","2024-10-27T19:00","24.4","61","6.2","6.8","1007.2","0"
"","","","","","","","","","","","","","","2024-10-27T20:00","23.3","63","7.6","9.7","1006.6","0"
"","","","","","","","","","","","","","","2024-10-27T21:00","22.9","63","8.3","10.4","1006.2","0"
"","","","","","","","","","","","","","","2024-10-27T22:00","22.7","61","7.0","10.4","1006.1","0"
"","","","","","","","","","","","","","","2024-10-27T23:00","22.4","62","6.3","9.7","1006.4","0"
"","","","","","","","","","","","","","","2024-10-28T00:00","21.4","67","8.0","10.4","1006.8","0"
"","","","","","","","","","","","","","","2024-10-28T01:00","22.0","69","6.3","10.1","1007.6","0"
"","","","","","","","","","","","","","","2024-10-28T02:00","23.1","68","7.5","11.2","1008.6","0"
"","","","","","","","","","","","","","","2024-10-28T03:00","26.1","61","6.1","14.0","1009.2","0"
"","","","","","","","","","","","","","","2024-10-28T04:00","29.1","55","4.5","13.0","1009.8","0"
"","","","","","","","","","","","","","","2024-10-28T05:00","31.6","49","6.3","16.6","1009.6","0"
"","","","","","","","","","","","","","","2024-10-28T06:00","33.4","43","4.4","16.9","1008.6","0"
"","","","","","","","","","","","","","","2024-10-28T07:00","34.6","38","2.3","14.8","1007.3","0"
"","","","","","","","","","","","","","","2024-10-28T08:00","35.5","35","0.8","12.2","1006.1","0"
"","","","","","","","","","","","","","","2024-10-28T09:00","35.9","32","1.3","10.1","1005.0","0"
"","","","","","","","","","","","","","","2024-10-28T10:00","35.9","32","3.2","10.4","1004.6","0"
"","","","","","","","","","","","","","","2024-10-28T11:00","35.5","35","3.6","10.1","1004.7","0"
"","","","","","","","","","","","","","","2024-10-28T12:00","34.0","49","3.3","6.5","1005.0","0"
"","","","","","","","","","","","","","","2024-10-28T13:00","29.5","57","7.3","7.2","1006.1","0"
"","","","","","","","","","","","","","","2024-10-28T14:00","28.8","59","8.9","13.7","1006.6","0"
"","","","","","","","","","","","","","","2024-10-28T15:00","27.3","64","6.9","14.0","1007.1","0"
"","","","","","","","","","","","","","","2024-10-28T16:00","26.5","67","8.7","11.5","1007.5","0"
"","","","","","","","","","","","","","","2024-10-28T17:00","26.6","64","7.4","11.2","1007.4","0"
"","","","","","","","","","","","","","","2024-10-28T18:00","24.8","72","7.6","11.5","1007.3","0"
"","","","","","","","","","","","","","","2024-10-28T19:00","24.9","71","7.8","16.6","1007.4","0"
"","","","","","","","","","","","","","","2024-10-28T20:00","24.4","74","8.3","10.8","1006.7","0"
"","","","","","","","","","","","","","","2024-10-28T21:00","25.3","71","7.2","11.2","1006.5","0"
"","","","","","","","","","","","","","","2024-10-28T22:00","24.7","74","7.2","12.6","1006.6","0"
"","","","","","","","","","","","","","","2024-10-28T23:00","24.0","77","10.4","14.8","1007.5","0"
"","","","","","","","","","","","","","","2024-10-29T00:00","24.3","75","4.0","17.6","1007.9","0"
"","","","","","","","","","","","","","","2024-10-29T01:00","23.5","81","6.7","9.0","1008.9","0"
"","","","","","","","","","","","","","","2024-10-29T02:00","24.4","78","7.3","9.7","1009.7","0"
"","","","","","","","","","","","","","","2024-10-29T03:00","27.3","69","1.0","11.2","1010.1","0"
"","","","","","","","","","","","","","","2024-10-29T04:00","30.2","57","0.6","8.6","1010.7","0"
"","","","","","","","","","","","","","","2024-10-29T05:00","32.2","50","2.8","12.6","1010.7","0"
"","","","","","","","","","","","","","","2024-10-29T06:00","33.9","44","3.5","14.0","1010.1","0"
"","","","","","","","","","","","","","","2024-10-29T07:00","35.2","38","5.2","16.2","1009.0","0"
"","","","","","","","","","","","","","","2024-10-29T08:00","36.2","32","8.5","19.8","1007.9","0"
"","","","","","","","","","","","","","","2024-10-29T09:00","36.8","28","10.4","22.0","1007.0","0"
"","","","","","","","","","","","","","","2024-10-29T10:00","36.7","26","10.3","22.0","1006.5","0"
"","","","","","","","","","","","","","","2024-10-29T11:00","35.7","29","10.3","19.8","1006.5","0"
"","","","","","","","","","","","","","","2024-10-29T12:00","33.5","31","12.7","20.5","1006.7","0"
"","","","","","","","","","","","","","","2024-10-29T13:00","31.9","29","9.9","19.4","1007.3","0"
"","","","","","","","","","","","","","","2024-10-29T14:00","29.1","35","10.5","15.5","1008.0","0"
"","","","","","","","","","","","","","","2024-10-29T15:00","27.7","44","9.3","13.0","1008.5","0"
"","","","","","","","","","","","","","","2024-10-29T16:00","30.0","39","4.8","11.2","1008.9","0"
"","","","","","","","","","","","","","","2024-10-29T17:00","29.6","43","4.2","5.4","1009.1","0"
"","","","","","","","","","","","","","","2024-10-29T18:00","25.1","63","7.2","8.6","1009.0","0"
"","","","","","","","","","","","","","","2024-10-29T19:00","27.1","54","1.8","8.6","1008.7","0"
"","","","","","","","","","","","","","","2024-10-29T20:00","26.0","55","2.9","5.0","1008.3","0"
"","","","","","","","","","","","","","","2024-10-29T21:00","25.2","58","0.4","3.6","1008.0","0"
"","","","","","","","","","","","","","","2024-10-29T22:00","23.5","66","3.6","4.0","1008.2","0"
"","","","","","","","","","","","","","","2024-10-29T23:00","22.5","66","5.7","8.6","1008.5","0"
"","","","","","","","","","","","","","","2024-10-30T00:00","22.0","69","4.9","8.6","1009.0","0"
"","","","","","","","","","","","","","","2024-10-30T01:00","22.0","66","6.0","9.7","1009.9","0"
"","","","","","","","","","","","","","","2024-10-30T02:00","23.2","64","6.7","9.4","1010.9","0"
"","","","","","","","","","","","","","","2024-10-30T03:00","26.1","58","4.5","12.2","1011.4","0"
"","","","","","","","","","","","","","","2024-10-30T04:00","29.4","48","4.3","12.6","1012.0","0"
"","","","","","","","","","","","","","","2024-10-30T05:00","32.0","39","6.2","16.6","1012.2","0"
"","","","","","","","","","","","","","","2024-10-30T06:00","34.0","34","6.6","17.6","1011.4","0"
"","","","","","","","","","","","","","","2024-10-30T07:00","35.3","29","6.7","18.4","1010.4","0"
"","","","","","","","","","","","","","","2024-10-30T08:00","36.1","26","5.8","18.4","1009.6","0"
"","","","","","","","","","","","","","","2024-10-30T09:00","36.3","26","5.0","16.6","1008.7","0"
"","","","","","","","","","","","","","","2024-10-30T10:00","36.2","26","4.7","14.8","1008.3","0"
"","","","","","","","","","","","","","","2024-10-30T11:00","35.7","29","4.9","12.6","1008.4","0"
"","","","","","","","","","","","","","","2024-10-30T12:00","32.2","46","6.4","9.0","1008.9","0"
"","","","","","","","","","","","","","","2024-10-30T13:00","31.2","45","4.5","5.0","1010.0","0"
"","","","","","","","","","","","","","","2024-10-30T14:00","30.5","45","3.5","5.8","1010.7","0"
"","","","","","","","","","","","","","","2024-10-30T15:00","30.0","44","0.6","4.3","1011.2","0"
"","","","","","","","","","","","","","","2024-10-30T16:00","30.6","41","1.5","1.4","1011.5","0"
"","","","","","","","","","","","","","","2024-10-30T17:00","31.0","39","0.5","2.2","1011.8","0"
"","","","","","","","","","","","","","","2024-10-30T18:00","26.6","50","5.9","6.5","1011.5","0"
"","","","","","","","","","","","","","","2024-10-30T19:00","25.8","52","9.4","10.8","1010.9","0"
"","","","","","","","","","","","","","","2024-10-30T20:00","24.8","54","9.3","13.7","1010.6","0"
"","","","","","","","","","","","","","","2024-10-30T21:00","23.7","56","8.5","17.6","1010.3","0"
"","","","","","","","","","","","","","","2024-10-30T22:00","23.5","55","10.0","15.5","1010.2","0"
"","","","","","","","","","","","","","","2024-10-30T23:00","22.3","60","7.6","16.6","1010.6","0"
"","","","","","","","","","","","","","","2024-10-31T00:00","22.1","62","6.8","14.0","1011.2","0"
"","","","","","","","","","","","","","","2024-10-31T01:00","22.6","64","8.8","14.0","1011.7","0"
"","","","","","","","","","","","","","","2024-10-31T02:00","23.6","63","9.4","14.8","1012.6","0"
"","","","","","","","","","","","","","","2024-10-31T03:00","26.4","59","8.4","16.9","1013.2","0"
"","","","","","","","","","","","","","","2024-10-31T04:00","29.5","50","7.1","16.6","1013.7","0"
"","","","","","","","","","","","","","","2024-10-31T05:00","32.1","42","7.4","18.4","1013.8","0"
"","","","","","","","","","","","","","","2024-10-31T06:00","33.9","37","7.8","19.4","1013.1","0"
"","","","","","","","","","","","","","","2024-10-31T07:00","35.1","33","8.0","20.2","1012.1","0"
"","","","","","","","","","","","","","","2024-10-31T08:00","35.8","30","7.9","20.2","1011.1","0"
"","","","","","","","","","","","","","","2024-10-31T09:00","35.9","29","7.3","19.4","1010.1","0"
"","","","","","","","","","","","","","","2024-10-31T10:00","35.7","29","7.6","18.0","1009.7","0"
"","","","","","","","","","","","","","","2024-10-31T11:00","35.0","30","8.7","16.9","1009.6","0"
"","","","","","","","","","","","","","","2024-10-31T12:00","32.6","37","6.9","15.8","1009.8","0"
"","","","","","","","","","","","","","","2024-10-31T13:00","29.4","43","10.4","11.9","1010.5","0"
"","","","","","","","","","","","","","","2024-10-31T14:00","32.7","29","3.4","11.9","1011.0","0"
"","","","","","","","","","","","","","","2024-10-31T15:00","31.0","34","1.9","4.0","1011.4","0"
"","","","","","","","","","","","","","","2024-10-31T16:00","26.9","48","7.2","8.3","1011.8","0"
"","","","","","","","","","","","","","","2024-10-31T17:00","27.1","46","5.0","8.6","1012.2","0"
"","","","","","","","","","","","","","","2024-10-31T18:00","25.2","50","6.2","9.0","1012.1","0"
"","","","","","","","","","","","","","","2024-10-31T19:00","24.3","51","7.3","15.1","1011.9","0"
"","","","","","","","","","","","","","","2024-10-31T20:00","24.9","48","11.1","16.2","1011.2","0"
"","","","","","","","","","","","","","","2024-10-31T21:00","23.9","50","8.7","19.4","1011.1","0"
"","","","","","","","","","","","","","","2024-10-31T22:00","22.5","56","6.9","14.0","1011.4","0"
"","","","","","","","","","","","","","","2024-10-31T23:00","22.1","60","7.6","13.0","1011.7","0"
"","","","","","","","","","","","","","","2024-11-01T00:00","21.7","64","7.5","11.9","1011.9","0"
"","","","","","","","","","","","","","","2024-11-01T01:00","22.2","67","9.1","14.4","1012.7","0"
"","","","","","","","","","","","","","","2024-11-01T02:00","23.1","65","10.5","16.2","1013.5","0"
"","","","","","","","","","","","","","","2024-11-01T03:00","26.3","58","9.5","18.4","1014.2","0"
"","","","","","","","","","","","","","","2024-11-01T04:00","30.0","50","7.5","17.3","1014.7","0"
"","","","","","","","","","","","","","","2024-11-01T05:00","32.8","38","9.4","20.5","1014.9","0"
"","","","","","","","","","","","","","","2024-11-01T06:00","34.3","32","9.3","21.6","1014.3","0"
"","","","","","","","","","","","","","","2024-11-01T07:00","35.3","27","7.6","21.6","1013.2","0"
"","","","","","","","","","","","","","","2024-11-01T08:00","35.6","25","4.4","19.1","1012.2","0"
"","","","","","","","","","","","","","","2024-11-01T09:00","35.8","24","2.7","14.8","1011.3","0"
"","","","","","","","","","","","","","","2024-11-01T10:00","35.7","24","1.4","11.9","1010.8","0"
"","","","","","","","","","","","","","","2024-11-01T11:00","35.3","25","0.7","8.3","1010.7","0"
"","","","","","","","","","","","","","","2024-11-01T12:00","34.0","29","1.9","4.0","1011.0","0"
"","","","","","","","","","","","","","","2024-11-01T13:00","32.7","32","2.7","5.8","1011.6","0"
"","","","","","","","","","","","","","","2024-11-01T14:00","27.5","47","8.9","10.1","1012.3","0"
"","","","","","","","","","","","","","","2024-11-01T15:00","29.4","38","6.3","10.1","1012.9","0"
"","","","","","","","","","","","","","","2024-11-01T16:00","25.8","50","7.4","11.2","1013.4","0"
"","","","","","","","","","","","","","","2024-11-01T17:00","24.7","56","10.1","11.9","1013.6","0"
"","","","","","","","","","","","","","","2024-11-01T18:00","25.0","55","6.6","11.2","1013.6","0"
"","","","","","","","","","","","","","","2024-11-01T19:00","23.6","57","5.2","7.6","1013.4","0"
"","","","","","","","","","","","","","","2024-11-01T20:00","22.1","60","9.1","11.2","1012.9","0"
"","","","","","","","","","","","","","","2024-11-01T21:00","21.8","58","9.4","11.5","1012.5","0"
"","","","","","","","","","","","","","","2024-11-01T22:00","21.3","59","6.1","10.8","1012.3","0"
"","","","","","","","","","","","","","","2024-11-01T23:00","20.7","60","7.2","9.4","1012.2","0"
"","","","","","","","","","","","","","","2024-11-02T00:00","20.1","64","6.6","9.4","1012.4","0"
"","","","","","","","","","","","","","","2024-11-02T01:00","20.0","70","5.9","9.7","1013.2","0"
"","","","","","","","","","","","","","","2024-11-02T02:00","20.9","69","6.9","9.4","1014.0","0"
"","","","","","","","","","","","","","","2024-11-02T03:00","23.8","61","1.7","12.2","1014.7","0"
"","","","","","","","","","","","","","","2024-11-02T04:00","27.3","52","0.4","9.0","1015.3","0"
"","","","","","","","","","","","","","","2024-11-02T05:00","30.3","43","1.4","10.8","1015.3","0"
"","","","","","","","","","","","","","","2024-11-02T06:00","32.3","36","2.5","13.0","1014.6","0"
"","","","","","","","","","","","","","","2024-11-02T07:00","33.6","31","4.2","15.1","1013.4","0"
"","","","","","","","","","","","","","","2024-11-02T08:00","34.4","26","4.1","15.5","1012.4","0"
"","","","","","","","","","","","","","","2024-11-02T09:00","34.7","24","3.6","14.8","1011.4","0"
"","","","","","","","","","","","","","","2024-11-02T10:00","34.6","24","4.1","13.3","1010.7","0"
